row_id,schema_version,recipe_id,variant_id,pair,target_market,source_anchor,strategy_name,strategy_mutation_id,auto_quant_run_id,symbol,trade_id,open_ts_ms,close_ts_ms,open_date,close_date,open_session_date,source_context_attachment_policy,parent_regime_root,parent_regime_confidence_floor,source_anchor_confidence,source_anchor_vix,bbn_pred_class,bbn_bull_score,iv_pct_rank_252,hv_pct_rank_252,vvix_pct_rank_252,vix_level,vix3m_level,vix_term_ratio,manipulation_overlay_state,sub_regime_tags,sub_sub_regime_or_profit_factor,profit_factor_family,profit_factor_leaf,regime_profit_branch_path,regime_profit_branch_path_version,trade_or_bar_horizon,allowed_action,suppression_rule,year_fold,profit_ratio_net,pnl,realized_outcome,exit_reason
316,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-08-22T13:30:00+00:00:23,1755869400000,1756151100000,2025-08-22T13:30:00+00:00,2025-08-25T19:45:00+00:00,2025-08-22,source_anchor_previous_session_context,Bull,0.9797225384,0.6,14.220000267028809,1,0.1784089296554864,0.1111111111111111,0.0992063492063492,0.10714285714285714,14.22,17.76,1.248945147679325,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.006032905334605543,0.006032905334605543,win,stop_or_trailing_stop
317,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-08-26T13:30:00+00:00:24,1756215000000,1756221300000,2025-08-26T13:30:00+00:00,2025-08-26T15:15:00+00:00,2025-08-26,source_anchor_previous_session_context,Bull,0.9797225384,0.6,14.619999885559082,1,0.1784089296554864,0.1388888888888889,0.09523809523809523,0.17857142857142858,14.62,17.9,1.2243502051983584,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.00046675171920207426,-0.00046675171920207426,loss,vrp_exit_or_regime_break
318,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-08-26T15:30:00+00:00:25,1756222200000,1756475100000,2025-08-26T15:30:00+00:00,2025-08-29T13:45:00+00:00,2025-08-26,source_anchor_previous_session_context,Bull,0.9797225384,0.6,14.619999885559082,1,0.1784089296554864,0.1388888888888889,0.09523809523809523,0.17857142857142858,14.62,17.9,1.2243502051983584,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.005527789879878231,0.005527789879878231,win,stop_or_trailing_stop
319,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-09-04T13:30:00+00:00:26,1756992600000,1757080800000,2025-09-04T13:30:00+00:00,2025-09-05T14:00:00+00:00,2025-09-04,source_anchor_previous_session_context,Bull,0.9797225384,0.6,15.300000190734863,1,0.22910945975476824,0.19444444444444445,0.15079365079365079,0.30952380952380953,15.3,18.39,1.2019607843137254,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.0060444151616154684,0.0060444151616154684,win,stop_or_trailing_stop
320,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-09-05T15:00:00+00:00:27,1757084400000,1757530800000,2025-09-05T15:00:00+00:00,2025-09-10T19:00:00+00:00,2025-09-05,source_anchor_previous_session_context,Bull,0.9797225384,0.6,15.18000030517578,1,0.36159675549493764,0.13293650793650794,0.1865079365079365,0.23015873015873015,15.18,18.42,1.2134387351778657,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.009935723479150838,0.009935723479150838,win,stop_or_trailing_stop
321,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-09-11T13:45:00+00:00:28,1757598300000,1758126600000,2025-09-11T13:45:00+00:00,2025-09-17T16:30:00+00:00,2025-09-11,source_anchor_previous_session_context,Bull,0.9797225384,0.8,14.710000038146973,1,0.28943980991597046,0.09523809523809523,0.2003968253968254,0.36507936507936506,14.71,18.03,1.2256968048946295,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.004560916454382946,0.004560916454382946,win,vrp_exit_or_regime_break
322,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-09-17T17:30:00+00:00:29,1758130200000,1758132000000,2025-09-17T17:30:00+00:00,2025-09-17T18:00:00+00:00,2025-09-17,source_anchor_previous_session_context,Bull,0.9797225384,0.6,15.720000267028809,1,0.22910945975476824,0.15079365079365079,0.12698412698412698,0.35714285714285715,15.72,18.44,1.173027989821883,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0016087662584042262,-0.0016087662584042262,loss,vrp_exit_or_regime_break
323,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-09-17T18:15:00+00:00:30,1758132900000,1758133800000,2025-09-17T18:15:00+00:00,2025-09-17T18:30:00+00:00,2025-09-17,source_anchor_previous_session_context,Bull,0.9797225384,0.6,15.720000267028809,1,0.22910945975476824,0.15079365079365079,0.12698412698412698,0.35714285714285715,15.72,18.44,1.173027989821883,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.005466797910199106,-0.005466797910199106,loss,vrp_exit_or_regime_break
324,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,SPY/USD,SPY,^GSPC,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:SPY/USD:2025-09-17T19:15:00+00:00:31,1758136500000,1758294900000,2025-09-17T19:15:00+00:00,2025-09-19T15:15:00+00:00,2025-09-17,source_anchor_previous_session_context,Bull,0.9797225384,0.6,15.720000267028809,1,0.22910945975476824,0.15079365079365079,0.12698412698412698,0.35714285714285715,15.72,18.44,1.173027989821883,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.0008633878125992034,0.0008633878125992034,win,vrp_exit_or_regime_break
325,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-06-30T13:45:00+00:00:1,1751291100000,1751376600000,2025-06-30T13:45:00+00:00,2025-07-01T13:30:00+00:00,2025-06-30,source_anchor_previous_session_context,Bull,0.9797225384,0.5,16.729999542236328,1,0.34034804117718276,0.21428571428571427,0.2976190476190476,0.14682539682539683,16.73,19.44,1.1619844590555888,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.006472192686422296,-0.006472192686422296,loss,vrp_exit_or_regime_break
326,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-02T13:45:00+00:00:2,1751463900000,1751549400000,2025-07-02T13:45:00+00:00,2025-07-03T13:30:00+00:00,2025-07-02,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.639999389648438,1,0.34034804117718276,0.27380952380952384,0.24603174603174602,0.14682539682539683,16.64,19.35,1.1628605769230769,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.017167873842486525,0.017167873842486525,win,stop_or_trailing_stop
327,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-03T14:00:00+00:00:3,1751551200000,1751906700000,2025-07-03T14:00:00+00:00,2025-07-07T16:45:00+00:00,2025-07-03,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.3799991607666,1,0.2699298920553836,0.20634920634920634,0.23809523809523808,0.16666666666666666,16.4,19.21,1.1713414634146344,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.014721062788923267,-0.014721062788923267,loss,vrp_exit_or_regime_break
328,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-09T13:30:00+00:00:4,1752067800000,1752176700000,2025-07-09T13:30:00+00:00,2025-07-10T19:45:00+00:00,2025-07-09,source_anchor_previous_session_context,Bull,0.9797225384,0.8,15.9399995803833,1,0.4484107583347072,0.17063492063492064,0.13095238095238096,0.1884920634920635,15.94,19.02,1.1932245922208282,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.009468829944796031,0.009468829944796031,win,stop_or_trailing_stop
329,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-14T16:45:00+00:00:5,1752511500000,1752587100000,2025-07-14T16:45:00+00:00,2025-07-15T13:45:00+00:00,2025-07-14,source_anchor_previous_session_context,Bull,0.9797225384,0.6,17.200000762939453,1,0.21948944263305928,0.23412698412698413,0.003968253968253968,0.30158730158730157,17.2,19.84,1.1534883720930234,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.002559267241379226,-0.002559267241379226,loss,vrp_exit_or_regime_break
330,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-16T19:15:00+00:00:6,1752693300000,1752761700000,2025-07-16T19:15:00+00:00,2025-07-17T14:15:00+00:00,2025-07-16,source_anchor_previous_session_context,Sideways,0.9529358324,0.75,17.15999984741211,1,0.21948944263305928,0.1746031746031746,0.007936507936507936,0.2976190476190476,17.16,20.09,1.1707459207459208,not_consumed_no_direct_event_rows,RangeConsolidation,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Sideways -> RangeConsolidation -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_sideways_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.006791659127917349,0.006791659127917349,win,stop_or_trailing_stop
331,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-17T14:30:00+00:00:7,1752762600000,1752846300000,2025-07-17T14:30:00+00:00,2025-07-18T13:45:00+00:00,2025-07-17,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.520000457763672,1,0.21948944263305928,0.10317460317460317,0.007936507936507936,0.19444444444444445,16.52,19.69,1.1918886198547216,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.006206362738939264,0.006206362738939264,win,stop_or_trailing_stop
332,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-18T15:00:00+00:00:8,1752850800000,1752857100000,2025-07-18T15:00:00+00:00,2025-07-18T16:45:00+00:00,2025-07-18,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.40999984741211,1,0.21948944263305928,0.10714285714285714,0.011904761904761904,0.19444444444444445,16.41,19.58,1.1931748933577087,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0036327757097367464,-0.0036327757097367464,loss,vrp_exit_or_regime_break
333,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-18T17:00:00+00:00:9,1752858000000,1752858900000,2025-07-18T17:00:00+00:00,2025-07-18T17:15:00+00:00,2025-07-18,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.40999984741211,1,0.21948944263305928,0.10714285714285714,0.011904761904761904,0.19444444444444445,16.41,19.58,1.1931748933577087,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0017074814648394554,-0.0017074814648394554,loss,vrp_exit_or_regime_break
334,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-18T17:30:00+00:00:10,1752859800000,1752861600000,2025-07-18T17:30:00+00:00,2025-07-18T18:00:00+00:00,2025-07-18,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.40999984741211,1,0.21948944263305928,0.10714285714285714,0.011904761904761904,0.19444444444444445,16.41,19.58,1.1931748933577087,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.001303898206015841,-0.001303898206015841,loss,vrp_exit_or_regime_break
335,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-18T19:15:00+00:00:11,1752866100000,1752867000000,2025-07-18T19:15:00+00:00,2025-07-18T19:30:00+00:00,2025-07-18,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.40999984741211,1,0.21948944263305928,0.10714285714285714,0.011904761904761904,0.19444444444444445,16.41,19.58,1.1931748933577087,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0006294115002473122,-0.0006294115002473122,loss,vrp_exit_or_regime_break
336,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-21T13:45:00+00:00:12,1753105500000,1753123500000,2025-07-21T13:45:00+00:00,2025-07-21T18:45:00+00:00,2025-07-21,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.649999618530273,1,0.21948944263305928,0.10714285714285714,0.003968253968253968,0.17857142857142858,16.65,19.51,1.171771771771772,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.006831577067333505,-0.006831577067333505,loss,vrp_exit_or_regime_break
337,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-22T15:15:00+00:00:13,1753197300000,1753200900000,2025-07-22T15:15:00+00:00,2025-07-22T16:15:00+00:00,2025-07-22,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.5,1,0.21948944263305928,0.14285714285714285,0.003968253968253968,0.12301587301587301,16.5,19.53,1.1836363636363636,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,-0.0019311955447768314,-0.0019311955447768314,loss,vrp_exit_or_regime_break
338,board-b-vrp-v25-root-branch-rc-spa/v1,VRPCompressionV25RootBranch,v25b_deny_bull_score_0p6_0p8,IWM/USD,IWM,^RUT,VRPCompressionV25RootBranch,pandas-vrp-v25-root-aware-panel,20260511T190356+0800-codex-board-b-vrp-v25-root-branch-rc-spa-v1,VRP_PANEL_V25_190356,VRPCompressionV25RootBranch:IWM/USD:2025-07-22T17:15:00+00:00:14,1753204500000,1753292700000,2025-07-22T17:15:00+00:00,2025-07-23T17:45:00+00:00,2025-07-22,source_anchor_previous_session_context,Bull,0.9797225384,0.6,16.5,1,0.21948944263305928,0.14285714285714285,0.003968253968253968,0.12301587301587301,16.5,19.53,1.1836363636363636,not_consumed_no_direct_event_rows,TrendExpansion,VRPCompressionCarry,options_volatility_risk_premium,VRPCompressionV25RootBranch,Bull -> TrendExpansion -> VRPCompressionCarry -> VRPCompressionV25RootBranch,board-b-vrp-v25-root-branch-rc-spa/v1,15m_trade,long_carry_research_only_until_bull_branch_rc_spa_passes,deny_bbn_bull_score_0p6_0p8_and_suppress_if_branch_gate_fails,2025,0.008829978029861518,0.008829978029861518,win,stop_or_trailing_stop
